Id,Inode,Jnode,LatitudIn,LongitudIn,LatitudJn,LongitudJn
5562-3227,5562,3227,6.32573563999271,-75.5703937875116,6.32383828036583,-75.5701566361025
5562-5515,5562,5515,6.32573563999271,-75.5703937875116,6.32802228970724,-75.57004368171
5563-5561,5563,5561,6.32748301609531,-75.5682316320701,6.32812713201186,-75.5691411805724
5563-4530,5563,4530,6.32748301609531,-75.5682316320701,6.32687001059346,-75.5677939456555
5563-5566,5563,5566,6.32748301609531,-75.5682316320701,6.32695057776583,-75.5681812998495
5564-5562,5564,5562,6.3265926125647,-75.5715549461361,6.32573563999271,-75.5703937875116
5564-5515,5564,5515,6.3265926125647,-75.5715549461361,6.32802228970724,-75.57004368171
5565-5561,5565,5561,6.32692599637261,-75.5690115995326,6.32812713201186,-75.5691411805724
5565-5566,5565,5566,6.32692599637261,-75.5690115995326,6.32695057776583,-75.5681812998495
5566-5563,5566,5563,6.32695057776583,-75.5681812998495,6.32748301609531,-75.5682316320701
5566-5565,5566,5565,6.32695057776583,-75.5681812998495,6.32692599637261,-75.5690115995326
5567-5147,5567,5147,6.24699204216109,-75.5776363374525,6.24635448808779,-75.5761474100035
5567-5158,5567,5158,6.24699204216109,-75.5776363374525,6.24740471422085,-75.578987870604
5567-5134,5567,5134,6.24699204216109,-75.5776363374525,6.2452043528402,-75.5723073009146
5568-6353,5568,6353,6.21094172604218,-75.5945781179512,6.21095444184618,-75.594770539883
5568-3554,5568,3554,6.21094172604218,-75.5945781179512,6.21126719149867,-75.5942084890627
5568-3556,5568,3556,6.21094172604218,-75.5945781179512,6.21081777994065,-75.5943885456611
5569-5230,5569,5230,6.28551580209068,-75.5649283830823,6.28544843853876,-75.5632334627926
5569-4839,5569,4839,6.28551580209068,-75.5649283830823,6.28576111756038,-75.5655839397611
5570-2344,5570,2344,6.29070325197507,-75.5752282954621,6.29006594812692,-75.5731329134335
5570-4000,5570,4000,6.29070325197507,-75.5752282954621,6.28950522187958,-75.5756488287329
5570-6641,5570,6641,6.29070325197507,-75.5752282954621,6.2908556823566,-75.5756670610994
5570-3999,5570,3999,6.29070325197507,-75.5752282954621,6.29196864580532,-75.5747851693428
5571-5232,5571,5232,6.28571917938999,-75.5648574875532,6.28592703477297,-75.5633495981695
5571-5229,5571,5229,6.28571917938999,-75.5648574875532,6.28597773822793,-75.5655369173999
5572-3897,5572,3897,6.29117126715311,-75.5765754654485,6.28998817661986,-75.5769929965923
5572-3994,5572,3994,6.29117126715311,-75.5765754654485,6.29236931745336,-75.5761368514927
5572-5773,5572,5773,6.29117126715311,-75.5765754654485,6.29158173864393,-75.5779661100205
5572-6641,5572,6641,6.29117126715311,-75.5765754654485,6.2908556823566,-75.5756670610994
5573-3880,5573,3880,6.29251817127097,-75.580584893364,6.29130555775606,-75.5810174855954
5573-5888,5573,5888,6.29251817127097,-75.580584893364,6.29204887533588,-75.5792724765311
5573-3995,5573,3995,6.29251817127097,-75.580584893364,6.29373984035271,-75.580143268978
5573-5574,5573,5574,6.29251817127097,-75.580584893364,6.29308675244492,-75.5822955140389
5574-3937,5574,3937,6.29308675244492,-75.5822955140389,6.29397632381216,-75.582165170467
5574-3877,5574,3877,6.29308675244492,-75.5822955140389,6.29189989269382,-75.582734057586
5574-5573,5574,5573,6.29308675244492,-75.5822955140389,6.29251817127097,-75.580584893364
5575-5576,5575,5576,6.2894439968869,-75.5711162322021,6.28964250294299,-75.5717915513708
5575-2346,5575,2346,6.2894439968869,-75.5711162322021,6.29059607078252,-75.5706549148075
5575-5788,5575,5788,6.2894439968869,-75.5711162322021,6.28816066766172,-75.5715086783885
5575-5287,5575,5287,6.2894439968869,-75.5711162322021,6.28908458210654,-75.5703857687867
5576-2344,5576,2344,6.28964250294299,-75.5717915513708,6.29006594812692,-75.5731329134335
5576-5578,5576,5578,6.28964250294299,-75.5717915513708,6.28838789718504,-75.572199982088
5576-5579,5576,5579,6.28964250294299,-75.5717915513708,6.29083676887526,-75.5713708831671
5576-5575,5576,5575,6.28964250294299,-75.5717915513708,6.2894439968869,-75.5711162322021
5577-5906,5577,5906,6.2934429584049,-75.570489250467,6.29321364408387,-75.5697706083845
5577-5778,5577,5778,6.2934429584049,-75.570489250467,6.29208271577533,-75.5709577998489
5577-3915,5577,3915,6.2934429584049,-75.570489250467,6.29390279009612,-75.571826254248
5577-2341,5577,2341,6.2934429584049,-75.570489250467,6.29508137622485,-75.5699412266967
5578-5576,5578,5576,6.28838789718504,-75.572199982088,6.28964250294299,-75.5717915513708
5578-5788,5578,5788,6.28838789718504,-75.572199982088,6.28816066766172,-75.5715086783885
5578-5580,5578,5580,6.28838789718504,-75.572199982088,6.28647508522001,-75.5728487318838
5578-6661,5578,6661,6.28838789718504,-75.572199982088,6.28861431379309,-75.5728911082317
5579-5576,5579,5576,6.29083676887526,-75.5713708831671,6.28964250294299,-75.5717915513708
5579-3993,5579,3993,6.29083676887526,-75.5713708831671,6.29125135999076,-75.5727545156536
5579-2346,5579,2346,6.29083676887526,-75.5713708831671,6.29059607078252,-75.5706549148075
5579-5778,5579,5778,6.29083676887526,-75.5713708831671,6.29208271577533,-75.5709577998489
5580-5578,5580,5578,6.28647508522001,-75.5728487318838,6.28838789718504,-75.572199982088
5580-5581,5580,5581,6.28647508522001,-75.5728487318838,6.28656855140841,-75.5735554571236
5580-6662,5580,6662,6.28647508522001,-75.5728487318838,6.28615592622251,-75.5722149449051
5581-4002,5581,4002,6.28656855140841,-75.5735554571236,6.28568902146731,-75.5735107876851
5581-2347,5581,2347,6.28656855140841,-75.5735554571236,6.28737257309537,-75.5732894560836
5581-5580,5581,5580,6.28656855140841,-75.5735554571236,6.28647508522001,-75.5728487318838
5582-4002,5582,4002,6.28582513963725,-75.5721413741331,6.28568902146731,-75.5735107876851
5582-5789,5582,5789,6.28582513963725,-75.5721413741331,6.28531209895477,-75.5720646192503
5582-6662,5582,6662,6.28582513963725,-75.5721413741331,6.28615592622251,-75.5722149449051
5583-5032,5583,5032,6.25703966111971,-75.5666384846041,6.25719955564813,-75.5676188872615
5583-5585,5583,5585,6.25703966111971,-75.5666384846041,6.25689458609796,-75.5666722243043
5583-5627,5583,5627,6.25703966111971,-75.5666384846041,6.25782490560136,-75.5665167038532
5584-2578,5584,2578,6.26168816904714,-75.5658609543378,6.26072010396859,-75.5660135901243
5584-4101,5584,4101,6.26168816904714,-75.5658609543378,6.26183193619514,-75.5667560583925
5584-4102,5584,4102,6.26168816904714,-75.5658609543378,6.2614095884053,-75.5641521158998
5585-5033,5585,5033,6.25689458609796,-75.5666722243043,6.25671673885258,-75.5667054551757
5585-5583,5585,5583,6.25689458609796,-75.5666722243043,6.25703966111971,-75.5666384846041
5585-3445,5585,3445,6.25689458609796,-75.5666722243043,6.25628260937687,-75.5648298294648
5585-5029,5585,5029,6.25689458609796,-75.5666722243043,6.257314011789,-75.5689593017568
5586-4160,5586,4160,6.25597919405566,-75.566858228185,6.25586203749776,-75.5664513114719
5586-4161,5586,4161,6.25597919405566,-75.566858228185,6.25620428455635,-75.5678347683965
5586-5587,5586,5587,6.25597919405566,-75.566858228185,6.25512868503816,-75.5670471471751
5586-5033,5586,5033,6.25597919405566,-75.566858228185,6.25671673885258,-75.5667054551757
5587-5586,5587,5586,6.25512868503816,-75.5670471471751,6.25597919405566,-75.566858228185
5587-4716,5587,4716,6.25512868503816,-75.5670471471751,6.25507467361683,-75.5668030150551
5587-4717,5587,4717,6.25512868503816,-75.5670471471751,6.25441405792239,-75.567055416875
5587-4718,5587,4718,6.25512868503816,-75.5670471471751,6.25534470022699,-75.5680507953602
5588-5726,5588,5726,6.14707902365842,-75.6254365470837,6.14791161584126,-75.6249330244866
5588-5725,5588,5725,6.14707902365842,-75.6254365470837,6.1460856048402,-75.6245205582932
5588-5246,5588,5246,6.14707902365842,-75.6254365470837,6.14826611384121,-75.6268479608778
5589-2609,5589,2609,6.26110701300722,-75.5679214210181,6.26128698920435,-75.5688421459039
5589-4138,5589,4138,6.26110701300722,-75.5679214210181,6.25995791457884,-75.5681823355687
5589-5590,5589,5590,6.26110701300722,-75.5679214210181,6.26299797333064,-75.567561867824
5589-4089,5589,4089,6.26110701300722,-75.5679214210181,6.26090907065992,-75.5669358608919
5590-2608,5590,2608,6.26299797333064,-75.567561867824,6.26307066452009,-75.5679008832063
5590-4099,5590,4099,6.26299797333064,-75.567561867824,6.26283618450397,-75.5666034628646
5590-5589,5590,5589,6.26299797333064,-75.567561867824,6.26110701300722,-75.5679214210181
5591-4172,5591,4172,6.24913954421918,-75.5619919553358,6.24996524403793,-75.5614270444309
5591-4076,5591,4076,6.24913954421918,-75.5619919553358,6.24826814831667,-75.5623356384511
5591-3461,5591,3461,6.24913954421918,-75.5619919553358,6.24966034223774,-75.5629824385354
5591-5597,5591,5597,6.24913954421918,-75.5619919553358,6.24896213703648,-75.5609733219093
5592-4120,5592,4120,6.24591149255207,-75.5625467114776,6.24515762924528,-75.5610160312596
5592-5593,5592,5593,6.24591149255207,-75.5625467114776,6.24686498786079,-75.5620647154121
5592-3962,5592,3962,6.24591149255207,-75.5625467114776,6.24628124767033,-75.563296249039
5592-14003,5592,14003,6.24591149255207,-75.5625467114776,6.24550614098389,-75.5618452860522
5593-5592,5593,5592,6.24686498786079,-75.5620647154121,6.24591149255207,-75.5625467114776
5593-4681,5593,4681,6.24686498786079,-75.5620647154121,6.24596319689497,-75.5605558678043
5593-4682,5593,4682,6.24686498786079,-75.5620647154121,6.24729082835469,-75.5628020864025
5593-5594,5593,5594,6.24686498786079,-75.5620647154121,6.24806102185472,-75.5614823578364
5594-5593,5594,5593,6.24806102185472,-75.5614823578364,6.24686498786079,-75.5620647154121
5594-4082,5594,4082,6.24806102185472,-75.5614823578364,6.24730404103905,-75.5597675568562
5594-4076,5594,4076,6.24806102185472,-75.5614823578364,6.24826814831667,-75.5623356384511
5594-5597,5594,5597,6.24806102185472,-75.5614823578364,6.24896213703648,-75.5609733219093
5595-5596,5595,5596,6.24947288134215,-75.5606409594084,6.25007940276764,-75.5602167392341
5595-4172,5595,4172,6.24947288134215,-75.5606409594084,6.24996524403793,-75.5614270444309
5595-4173,5595,4173,6.24947288134215,-75.5606409594084,6.24908676883564,-75.5599708700753
5595-6102,5595,6102,6.24947288134215,-75.5606409594084,6.24916865668082,-75.5608331935781
5596-4707,5596,4707,6.25007940276764,-75.5602167392341,6.24972729975127,-75.559574546441
5596-4709,5596,4709,6.25007940276764,-75.5602167392341,6.2506122280742,-75.561039919465
5596-5595,5596,5595,6.25007940276764,-75.5602167392341,6.24947288134215,-75.5606409594084
5597-5594,5597,5594,6.24896213703648,-75.5609733219093,6.24806102185472,-75.5614823578364
5597-6102,5597,6102,6.24896213703648,-75.5609733219093,6.24916865668082,-75.5608331935781
