"IDVEHICULO","PLACAVEHICULO","MODELO","CAPPASAJEROS","CAPPASAJEROSPIE","CAPPASAJEROSSENTADOS","IDEMPRESA","NOMBRES","IDENTIDADOPERA"
6534,"SWX516",2019,50,20,30,54,"ARRIERITAS",1
6605,"EQW665",2014,50,18,32,13,"SANTRA",2
1953,"TSF490",2008,29,9,20,13,"SANTRA",1
4230,"TSI789",2009,49,20,29,20,"COOMETROPOL",1
4228,"TSI639",2009,41,16,25,20,"COOMETROPOL",1
4225,"TSH787",2009,29,9,20,20,"COOMETROPOL",1
4216,"TPY232",2007,30,9,21,20,"COOMETROPOL",1
6662,"FXY599",2019,27,8,19,2,"HATOVIEJO",1
6665,"FXY598",2019,27,8,19,2,"HATOVIEJO",1
534,"TRM934",2015,22,4,18,2,"HATOVIEJO",1
6707,"STC594",2019,29,9,20,8,"RSM",1
6709,"STC612",2020,29,9,20,8,"RSM",1
6716,"STC597",2019,29,9,20,8,"RSM",1
6717,"STC610",2020,29,9,20,8,"RSM",1
6718,"STC633",2019,29,9,20,8,"RSM",1
6720,"STC621",2019,29,9,20,8,"RSM",1
6722,"STC618",2019,29,9,20,8,"RSM",1
6723,"STC635",2020,29,9,20,8,"RSM",1
6726,"STC622",2020,29,9,20,8,"RSM",1
6728,"STC652",2011,29,9,20,8,"RSM",1
6729,"STC641",2020,29,9,20,8,"RSM",1
229,"STA851",2010,19,0,19,8,"RSM",1
1332,"TJZ072",2013,51,20,31,10,"COOTRASANA",1
1339,"TJZ196",2013,47,19,28,10,"COOTRASANA",1
6730,"SKR322",2007,19,0,19,7,"TEMSA",1
1334,"TJZ123",2013,50,20,30,42,"SOTRAMES",1
3593,"SMX582",2012,51,20,31,42,"SOTRAMES",1
6731,"ESQ477",2017,30,9,21,42,"SOTRAMES",1
6733,"SWX520",2014,53,21,32,51,"MOCATÁN",1
6734,"SWX509",2019,54,22,32,51,"MOCATÁN",1
6735,"SWX431",2019,54,22,32,51,"MOCATÁN",1
6736,"SWX552",2019,54,22,32,51,"MOCATÁN",1
6044,"SWX305",2018,54,22,32,51,"MOCATÁN",1
3718,"WMR408",2014,67,27,40,15,"AUTOCOL",2
6737,"GFQ492",2019,49,20,29,1,"BELLANITA",1
6738,"FVY484",2019,37,15,22,10,"COOTRASANA",1
6740,"FVY743",2020,54,22,32,10,"COOTRASANA",1
6741,"FVY671",2020,54,22,32,10,"COOTRASANA",1
6742,"FVY672",2020,54,22,32,10,"COOTRASANA",1
6743,"FVY780",2020,54,22,32,10,"COOTRASANA",1
950,"TKI856",2009,19,0,19,10,"COOTRASANA",1
6193,"TLB025",2009,43,17,26,8,"RSM",1
6198,"STA902",2011,51,20,31,8,"RSM",1
5481,"STY757",2011,29,9,20,8,"RSM",1
6203,"TLB143",2009,43,17,26,8,"RSM",1
5506,"TKI240",2008,43,17,26,8,"RSM",1
5615,"VKH652",2005,52,21,31,8,"RSM",1
5788,"TRE036",2004,29,9,20,8,"RSM",1
5784,"TRD559",2003,29,9,20,8,"RSM",1
6287,"ESP703",2019,32,13,19,8,"RSM",1
6744,"GFQ592",2020,53,21,32,1,"BELLANITA",1
6745,"GFQ547",2020,53,21,32,1,"BELLANITA",1
6746,"SMV436",2011,19,0,19,52,"COOTRANS",1
6747,"TSI768",2009,19,0,19,52,"COOTRANS",1
88,"TRF574",2009,31,12,19,2,"HATOVIEJO",1
518,"TRM827",2015,23,5,18,2,"HATOVIEJO",1
536,"TRM950",2015,22,4,18,2,"HATOVIEJO",1
1213,"TNH132",2010,26,8,18,13,"SANTRA",1
3604,"TSK148",2010,30,9,21,13,"SANTRA",1
6755,"FVY432",2019,40,7,33,17,"COMBUSES",2
6756,"FVY559",2014,40,12,28,23,"COOPETRANSA",2
6757,"FVY451",2019,45,17,28,17,"COMBUSES",2
6758,"FVY627",2015,43,19,24,30,"COOTRANSMALLAT",2
2526,"TSJ381",2009,19,0,19,24,"COOPTRANSNOR",2
6774,"FVY410",2019,41,15,26,39,"FLOTA NUEVA VILLA",2
6776,"FVY599",2014,50,19,31,34,"COPATRA",2
6794,"FVY781",2020,52,23,29,19,"CONDUCCIONES PALENQUE ROBLEDAL",2
6795,"FVY909",2014,47,19,28,19,"CONDUCCIONES PALENQUE ROBLEDAL",1
6796,"FVY753",2020,52,23,29,19,"CONDUCCIONES PALENQUE ROBLEDAL",2
6797,"FVY670",2015,43,19,24,26,"COOTRACOVI",2
6798,"FVY822",2015,40,16,24,26,"COOTRACOVI",2
6802,"FVY706",2019,42,18,24,47,"TRANSPORTES RAPIDO SAN CRISTOBAL",2
6803,"FVY679",2019,42,18,24,47,"TRANSPORTES RAPIDO SAN CRISTOBAL",2
6805,"GFQ601",2020,53,21,32,1,"BELLANITA",1
6824,"GKV301",2020,53,21,32,1,"BELLANITA",1
4568,"TSJ379",2010,47,15,32,18,"CONDUCCIONES AMERICA",2
6835,"SWX585",2020,55,22,33,50,"LA VALERIA",1
567,"TRN685",2016,45,18,27,50,"LA VALERIA",1
6867,"FWK286",2020,56,22,34,10,"COOTRASANA",1
6870,"TSE914",2008,19,0,19,52,"COOTRANS",1
6871,"FWK355",2014,44,15,29,34,"COPATRA",2
6874,"FWK158",2020,50,22,28,14,"AUTOBUSES EL POBLADO LAURELES",2
1445,"TSI014",2009,46,17,29,33,"COOTRANSVI",2
1442,"TSH860",2009,46,17,29,33,"COOTRANSVI",2
6883,"FWK294",2020,42,18,24,47,"TRANSPORTES RAPIDO SAN CRISTOBAL",2
6884,"FWK099",2019,44,14,30,47,"TRANSPORTES RAPIDO SAN CRISTOBAL",2
6887,"FWK163",2020,42,18,24,47,"TRANSPORTES RAPIDO SAN CRISTOBAL",2
6891,"FWK180",2014,44,19,25,45,"TRANSCONOR",2
6888,"FWK273",2014,40,12,28,31,"COOTRANSMON",2
6894,"GKV474",2020,29,9,20,2,"HATOVIEJO",1
6915,"FWK194",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
6925,"FWK191",2014,50,18,32,19,"CONDUCCIONES PALENQUE ROBLEDAL",2
6936,"FWK618",2015,30,9,21,46,"TRANSPORTES MEDELLIN CASTILLA",1
1338,"TJZ184",2013,47,19,28,54,"ARRIERITAS",1
3579,"EQR994",2014,67,27,40,30,"COOTRANSMALLAT",2
2505,"TSH760",2005,30,4,26,18,"CONDUCCIONES AMERICA",2
6963,"JKY549",2014,36,14,22,2,"HATOVIEJO",1
6965,"FWK757",2015,19,0,19,28,"COOTRANSCOL",1
6967,"FWK796",2020,51,20,31,3,"COONATRA",1
6972,"STE377",2020,56,22,34,4,"EXPRESO GIRARDOTA",1
6980,"FWK815",2020,42,18,24,47,"TRANSPORTES RAPIDO SAN CRISTOBAL",2
6984,"FWK949",2014,54,22,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
6986,"GVV182",2020,29,9,20,2,"HATOVIEJO",1
6815,"ESQ776",2020,51,20,31,8,"RSM",1
6998,"JKY539",2020,29,9,20,2,"HATOVIEJO",1
7004,"FWK864",2014,40,12,28,24,"COOPTRANSNOR",2
7005,"FWK865",2014,40,12,28,24,"COOPTRANSNOR",2
4932,"WNG191",1999,41,11,30,34,"COPATRA",2
1994,"TPQ556",2005,19,0,19,46,"TRANSPORTES MEDELLIN CASTILLA",2
7017,"STE387",2020,53,21,32,4,"EXPRESO GIRARDOTA",1
7022,"FWL064",2014,32,13,19,46,"TRANSPORTES MEDELLIN CASTILLA",1
7023,"FWL056",2020,40,16,24,29,"COOTRANSI",2
7027,"FWK997",2014,53,21,32,46,"TRANSPORTES MEDELLIN CASTILLA",1
7032,"FWK982",2020,41,15,26,39,"FLOTA NUEVA VILLA",2
2506,"TSH785",2008,47,30,17,24,"COOPTRANSNOR",2
7053,"FWK596",2020,30,9,21,53,"SOLO BUS",1
7054,"FWK597",2020,30,9,21,53,"SOLO BUS",1
7056,"FWK537",2020,30,9,21,53,"SOLO BUS",1
6706,"STC609",2020,29,9,20,8,"RSM",1
6708,"STC636",2019,29,9,20,8,"RSM",1
6710,"STC616",2019,29,9,20,8,"RSM",1
6711,"STC606",2020,29,9,20,8,"RSM",1
6712,"STC607",2020,29,9,20,8,"RSM",1
6713,"STC611",2020,29,9,20,8,"RSM",1
6714,"STC640",2020,29,9,20,8,"RSM",1
6715,"STC599",2020,29,9,20,8,"RSM",1
6719,"STC617",2019,29,9,20,8,"RSM",1
6721,"STC637",2020,29,9,20,8,"RSM",1
6725,"STC590",2020,29,9,20,8,"RSM",1
6727,"STC591",2020,29,9,20,8,"RSM",1
6423,"STA957",2011,19,0,19,8,"RSM",1
1340,"TJZ202",2014,51,20,31,10,"COOTRASANA",1
2690,"SMV766",2011,30,9,21,42,"SOTRAMES",1
6149,"EQT366",2019,51,22,29,42,"SOTRAMES",2
6732,"SWX518",2014,60,24,36,51,"MOCATÁN",1
6550,"SWX556",2019,50,20,30,50,"LA VALERIA",1
931,"STB846",2014,44,18,26,50,"LA VALERIA",1
453,"TRH365",2011,31,12,19,8,"RSM",1
5564,"TNH018",2010,29,9,20,8,"RSM",1
5606,"VKH448",2004,30,9,21,8,"RSM",1
5496,"TEO189",2013,35,14,21,8,"RSM",1
5768,"TKI884",2009,29,9,20,8,"RSM",1
5465,"SNU492",2013,35,14,21,8,"RSM",1
907,"STA877",2011,51,20,31,8,"RSM",1
6205,"STA827",2011,51,20,31,8,"RSM",1
5453,"SNO978",2008,35,14,21,8,"RSM",1
6529,"EXV073",2019,55,22,33,8,"RSM",1
917,"STB078",2010,45,18,27,8,"RSM",1
5761,"STB493",2013,51,20,31,8,"RSM",1
6750,"FVY802",2014,54,22,32,46,"TRANSPORTES MEDELLIN CASTILLA",1
6752,"FVY553",2014,60,25,35,31,"COOTRANSMON",2
6753,"FVY587",2014,54,24,30,31,"COOTRANSMON",2
443,"TRF708",2009,31,12,19,2,"HATOVIEJO",1
5693,"SNP125",2009,25,5,20,13,"SANTRA",1
438,"TRF579",2003,31,12,19,42,"SOTRAMES",1
6724,"STC642",2020,29,9,20,8,"RSM",1
6761,"FVY464",2015,19,0,19,41,"METROSAN",2
6764,"FVY446",2014,50,19,31,14,"AUTOBUSES EL POBLADO LAURELES",2
6779,"FVY697",2020,50,22,28,14,"AUTOBUSES EL POBLADO LAURELES",2
6782,"FVY584",2020,44,16,28,20,"COOMETROPOL",2
6784,"FVY596",2020,44,16,28,20,"COOMETROPOL",2
6785,"FVY645",2015,40,16,24,20,"COOMETROPOL",2
6792,"FVY616",2014,44,15,29,45,"TRANSCONOR",2
675,"TSH945",2009,46,15,31,19,"CONDUCCIONES PALENQUE ROBLEDAL",2
6806,"GFQ640",2020,53,21,32,1,"BELLANITA",1
6809,"GFQ687",2020,53,21,32,1,"BELLANITA",1
6814,"TSK689",2010,19,0,19,12,"TAXIGER",1
6817,"GFQ606",2019,27,8,19,2,"HATOVIEJO",1
6827,"SMU746",2011,46,15,31,37,"FLOTA LA MILAGROSA",2
3162,"SMU461",2010,43,13,30,18,"CONDUCCIONES AMERICA",2
6831,"FVY977",2014,47,19,28,19,"CONDUCCIONES PALENQUE ROBLEDAL",1
6832,"FVY924",2014,50,18,32,19,"CONDUCCIONES PALENQUE ROBLEDAL",2
6833,"FVY953",2015,40,16,24,26,"COOTRACOVI",2
5741,"SNS152",2013,51,20,31,50,"LA VALERIA",1
6836,"FWK025",2014,40,12,28,32,"COOTRANSPINAL",2
3171,"TSH548",2009,43,13,30,18,"CONDUCCIONES AMERICA",2
6856,"GKV564",2020,29,9,20,2,"HATOVIEJO",1
6862,"FWK296",2020,52,21,31,6,"TRANSMEBA",1
6878,"FWK269",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
3583,"EQS464",2015,40,15,25,45,"TRANSCONOR",2
6914,"FWK279",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
6927,"FWK190",2014,50,18,32,19,"CONDUCCIONES PALENQUE ROBLEDAL",2
6944,"STE376",2020,53,21,32,4,"EXPRESO GIRARDOTA",1
6946,"FWK330",2014,40,12,28,23,"COOPETRANSA",2
1968,"TSG608",2009,42,13,29,33,"COOTRANSVI",2
4833,"TTN454",2014,19,0,19,47,"TRANSPORTES RAPIDO SAN CRISTOBAL",2
6951,"FWK733",2014,47,13,34,17,"COMBUSES",2
6952,"FWK669",2014,40,12,28,23,"COOPETRANSA",2
6957,"FWK640",2020,52,23,29,19,"CONDUCCIONES PALENQUE ROBLEDAL",2
6966,"FWK708",2015,19,0,19,28,"COOTRANSCOL",1
6995,"STB796",2014,19,0,19,13,"SANTRA",2
6997,"FWK811",2020,38,19,19,29,"COOTRANSI",2
2520,"TSI872",2009,46,14,32,18,"CONDUCCIONES AMERICA",2
7012,"STE378",2020,53,21,32,4,"EXPRESO GIRARDOTA",1
6212,"TLB422",2010,92,40,52,8,"RSM",1
5408,"TTM726",2014,19,0,19,18,"CONDUCCIONES AMERICA",2
7034,"FWL149",2014,40,12,28,24,"COOPTRANSNOR",2
7037,"FWL138",2020,44,18,26,3,"COONATRA",1
6775,"FVY409",2019,41,15,26,39,"FLOTA NUEVA VILLA",2
3048,"WDX659",2015,35,10,25,20,"COOMETROPOL",2
6791,"GFQ591",2020,53,21,32,1,"BELLANITA",1
1447,"TSI459",2009,42,13,29,33,"COOTRANSVI",2
6176,"TSK159",2010,19,0,19,22,"COOPCERQUIN",2
6799,"FVY548",2015,43,19,24,26,"COOTRACOVI",2
6819,"FVY997",2014,53,21,32,46,"TRANSPORTES MEDELLIN CASTILLA",1
1371,"WDZ871",2017,50,33,17,54,"ARRIERITAS",1
1441,"TSH738",2009,46,17,29,18,"CONDUCCIONES AMERICA",2
6842,"FWK177",2019,28,8,20,17,"COMBUSES",1
6858,"GKV333",2019,33,13,20,2,"HATOVIEJO",1
1418,"SMU198",2011,55,19,36,34,"COPATRA",2
6872,"FWK189",2014,41,13,28,34,"COPATRA",2
6889,"FWK113",2020,44,16,28,27,"COOTRANSBLAN",2
1616,"SWX018",2011,19,0,19,12,"TAXIGER",1
6918,"FWK318",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
6920,"FWK450",2020,30,9,21,10,"COOTRASANA",1
6924,"FWK435",2020,50,15,35,13,"SANTRA",2
6947,"FWK557",2014,44,12,32,15,"AUTOCOL",2
6954,"FWK606",2020,38,19,19,29,"COOTRANSI",2
6960,"FWK769",2020,42,18,24,47,"TRANSPORTES RAPIDO SAN CRISTOBAL",2
6968,"WDZ968",2020,54,22,32,6,"TRANSMEBA",1
6974,"WDZ963",2020,54,22,32,5,"BARBOSA PORCESITO",1
6190,"TKI378",2008,43,17,26,8,"RSM",1
6987,"STE396",2020,56,22,34,4,"EXPRESO GIRARDOTA",1
6990,"TJZ706",2020,56,22,34,10,"COOTRASANA",1
2140,"TTM277",2014,19,0,19,42,"SOTRAMES",1
554,"TRN474",2015,22,4,18,2,"HATOVIEJO",1
7002,"FWK775",2020,44,16,28,20,"COOMETROPOL",2
3937,"TSK909",2010,55,22,33,3,"COONATRA",1
7019,"SWX595",2020,57,23,34,50,"LA VALERIA",1
2593,"WDX383",2014,44,11,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
7052,"FWK595",2020,30,9,21,53,"SOLO BUS",1
6763,"FVY459",2014,44,12,32,49,"TRANSPORTES ARANJUEZ SANTA CRUZ",2
6772,"FVY583",2015,40,16,24,26,"COOTRACOVI",2
6781,"FVY722",2020,44,16,28,3,"COONATRA",2
5106,"TTM982",2014,19,0,19,18,"CONDUCCIONES AMERICA",2
6816,"GFQ536",2020,27,8,19,2,"HATOVIEJO",1
6823,"FVY893",2020,50,15,35,13,"SANTRA",2
1991,"SMV588",2011,52,32,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
6826,"FVY927",2020,42,18,24,34,"COPATRA",2
546,"TRN229",2015,22,4,18,2,"HATOVIEJO",1
555,"TRN506",2016,22,4,18,2,"HATOVIEJO",1
6875,"FWK198",2014,44,20,24,29,"COOTRANSI",2
6876,"FWK200",2014,44,15,29,33,"COOTRANSVI",2
6899,"STB801",2014,19,0,19,42,"SOTRAMES",1
6904,"GDX091",2020,52,21,31,42,"SOTRAMES",1
535,"TRM935",2015,22,4,18,2,"HATOVIEJO",1
6921,"FWK425",2020,44,9,35,31,"COOTRANSMON",2
6931,"FWK401",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
6932,"FWK404",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
6938,"FWK555",2014,40,12,28,31,"COOTRANSMON",2
481,"TRM303",2015,22,4,18,2,"HATOVIEJO",1
1376,"WDZ876",2017,52,21,31,6,"TRANSMEBA",1
6754,"FVY843",2019,44,18,26,42,"SOTRAMES",1
6971,"STE338",2020,56,22,34,4,"EXPRESO GIRARDOTA",1
6981,"FWK616",2014,44,15,29,45,"TRANSCONOR",2
445,"TRF760",2009,50,20,30,42,"SOTRAMES",1
3584,"EQS465",2015,19,0,19,42,"SOTRAMES",1
6994,"FWK909",2014,54,22,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
525,"TRM885",2015,22,4,18,2,"HATOVIEJO",1
7006,"FWK860",2020,42,18,24,34,"COPATRA",2
6246,"EQT966",2018,42,19,23,19,"CONDUCCIONES PALENQUE ROBLEDAL",2
3892,"TSH459",2009,47,15,32,19,"CONDUCCIONES PALENQUE ROBLEDAL",2
7018,"FWK980",2020,44,16,28,22,"COOPCERQUIN",2
7030,"FWL080",2019,40,6,34,23,"COOPETRANSA",2
2559,"TSZ201",2013,51,14,37,46,"TRANSPORTES MEDELLIN CASTILLA",2
7040,"FWL040",2020,37,16,21,43,"TAX MAYA S.A.S",2
7044,"FWK527",2020,30,9,21,10,"COOTRASANA",1
7045,"FWK911",2020,19,0,19,10,"COOTRASANA",1
7047,"FWK528",2020,19,0,19,10,"COOTRASANA",1
1337,"TJZ162",2015,47,19,28,10,"COOTRASANA",1
6825,"FVY676",2020,44,9,35,17,"COMBUSES",2
6838,"SWX356",2019,52,21,31,51,"MOCATÁN",1
6843,"GKV399",2020,53,21,32,1,"BELLANITA",1
6855,"GKV367",2015,33,13,20,2,"HATOVIEJO",1
572,"TRN746",2016,22,4,18,2,"HATOVIEJO",1
6861,"FWK302",2020,52,21,31,6,"TRANSMEBA",1
6886,"FWK030",2014,40,12,28,23,"COOPETRANSA",2
6893,"GKV557",2020,29,9,20,2,"HATOVIEJO",1
1747,"SWX247",2017,50,20,30,50,"LA VALERIA",1
6912,"FWK415",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
6917,"FWK321",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
6937,"TJZ770",2020,56,22,34,10,"COOTRASANA",1
6051,"SWX340",2019,57,23,34,51,"MOCATÁN",1
6961,"FWK726",2020,50,15,35,49,"TRANSPORTES ARANJUEZ SANTA CRUZ",2
3154,"TSK227",2010,19,0,19,22,"COOPCERQUIN",2
6989,"FWK937",2014,55,22,33,46,"TRANSPORTES MEDELLIN CASTILLA",1
7001,"SWX358",2019,57,23,34,51,"MOCATÁN",1
7007,"FWK875",2014,56,25,31,19,"CONDUCCIONES PALENQUE ROBLEDAL",2
7011,"FWK922",2017,44,19,25,49,"TRANSPORTES ARANJUEZ SANTA CRUZ",2
4609,"WDX284",2014,19,0,19,47,"TRANSPORTES RAPIDO SAN CRISTOBAL",2
7024,"GTX092",2020,19,0,19,8,"RSM",1
5583,"TRD858",2004,29,9,20,42,"SOTRAMES",1
465,"TRM104",2014,22,4,18,2,"HATOVIEJO",1
7043,"FWK451",2020,30,9,21,10,"COOTRASANA",1
7055,"FWK598",2020,30,9,21,53,"SOLO BUS",1
6765,"FVY629",2020,52,23,29,14,"AUTOBUSES EL POBLADO LAURELES",2
6777,"FVY764",2019,42,18,24,34,"COPATRA",2
251,"TLB222",2009,19,0,19,12,"TAXIGER",1
6808,"FVY803",2014,54,22,32,46,"TRANSPORTES MEDELLIN CASTILLA",1
3189,"SMU599",2010,19,0,19,29,"COOTRANSI",2
6810,"FVY829",2020,56,22,34,10,"COOTRASANA",1
6822,"FVY970",2020,56,22,34,10,"COOTRASANA",1
2963,"TSH514",2009,40,12,28,18,"CONDUCCIONES AMERICA",2
6834,"EQW495",2019,42,18,24,47,"TRANSPORTES RAPIDO SAN CRISTOBAL",2
6840,"SWX554",2014,54,22,32,51,"MOCATÁN",1
6873,"FWK136",2019,19,0,19,37,"FLOTA LA MILAGROSA",2
6091,"STW090",2012,51,14,37,18,"CONDUCCIONES AMERICA",2
6896,"FWK417",2020,44,18,26,3,"COONATRA",1
6903,"STB872",2014,19,0,19,42,"SOTRAMES",1
2558,"TSZ108",2013,37,15,22,50,"LA VALERIA",1
6922,"FWK023",2020,44,18,26,20,"COOMETROPOL",1
6923,"FWK535",2014,41,12,29,23,"COOPETRANSA",2
6929,"FWK498",2020,50,20,30,6,"TRANSMEBA",1
1367,"WDZ862",2017,50,20,30,50,"LA VALERIA",1
6939,"FWK533",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
466,"TRM106",2015,22,4,18,2,"HATOVIEJO",1
515,"TRM800",2015,22,4,18,2,"HATOVIEJO",1
541,"TRN174",2015,22,4,18,2,"HATOVIEJO",1
6956,"FWK727",2014,47,19,28,19,"CONDUCCIONES PALENQUE ROBLEDAL",1
6959,"FWK161",2014,44,19,25,27,"COOTRANSBLAN",2
6962,"GXX724",2014,32,13,19,2,"HATOVIEJO",1
6969,"STE216",2020,56,22,34,4,"EXPRESO GIRARDOTA",1
6970,"STE235",2020,56,22,34,4,"EXPRESO GIRARDOTA",1
5456,"SNP049",2009,19,0,19,42,"SOTRAMES",1
5551,"TMZ755",2009,19,0,19,42,"SOTRAMES",1
4593,"TSY941",2013,51,20,31,42,"SOTRAMES",1
2584,"TTN386",2014,44,11,33,46,"TRANSPORTES MEDELLIN CASTILLA",2
7028,"FWL070",2020,44,16,28,22,"COOPCERQUIN",2
7029,"FWK974",2019,50,22,28,23,"COOPETRANSA",2
7039,"FWL172",2019,60,25,35,23,"COOPETRANSA",2
7042,"GTX621",2021,59,24,35,42,"SOTRAMES",1
6783,"FVY595",2020,44,16,28,20,"COOMETROPOL",2
6789,"FVY750",2014,44,19,25,30,"COOTRANSMALLAT",2
6790,"FVY798",2020,44,16,28,20,"COOMETROPOL",2
4174,"TSG494",2009,19,0,19,19,"CONDUCCIONES PALENQUE ROBLEDAL",2
6800,"FVY662",2014,40,12,28,27,"COOTRANSBLAN",2
6818,"GKV327",2019,27,8,19,2,"HATOVIEJO",1
759,"SMV878",2011,55,19,36,34,"COPATRA",2
6759,"FVY425",2014,54,22,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
6866,"FWK287",2020,56,22,34,10,"COOTRASANA",1
6880,"FWK267",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
6895,"GKV563",2020,29,9,20,2,"HATOVIEJO",1
6906,"GDW941",2020,52,21,31,42,"SOTRAMES",1
6907,"SWX588",2008,61,24,37,54,"ARRIERITAS",1
478,"TRM230",2015,39,16,23,50,"LA VALERIA",1
4592,"TSY737",2013,37,15,22,50,"LA VALERIA",1
6916,"FWK193",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
6926,"FWK183",2014,47,19,28,19,"CONDUCCIONES PALENQUE ROBLEDAL",1
584,"TRN791",2016,22,4,18,2,"HATOVIEJO",1
6942,"SWX586",2019,57,23,34,51,"MOCATÁN",1
6945,"FWK447",2014,53,30,23,46,"TRANSPORTES MEDELLIN CASTILLA",1
6948,"FWK642",2020,39,15,24,43,"TAX MAYA S.A.S",2
2396,"TPX664",2007,30,2,28,24,"COOPTRANSNOR",2
6964,"JKY553",2014,33,13,20,2,"HATOVIEJO",1
6982,"FWK799",2020,38,19,19,29,"COOTRANSI",2
6992,"FWK940",2014,54,22,32,46,"TRANSPORTES MEDELLIN CASTILLA",2
7003,"FWK954",2020,41,16,25,53,"SOLO BUS",1
7009,"FWK872",2020,44,16,28,47,"TRANSPORTES RAPIDO SAN CRISTOBAL",2
7010,"FWK874",2017,43,19,24,49,"TRANSPORTES ARANJUEZ SANTA CRUZ",2
7013,"STE379",2020,53,21,32,4,"EXPRESO GIRARDOTA",1
7014,"STE380",2020,53,21,32,4,"EXPRESO GIRARDOTA",1
7008,"FWK806",2020,39,18,21,27,"COOTRANSBLAN",2
1368,"WDZ864",2017,50,20,30,54,"ARRIERITAS",1
1988,"SMV587",2011,52,32,20,46,"TRANSPORTES MEDELLIN CASTILLA",2
2424,"TPZ817",2008,48,18,30,46,"TRANSPORTES MEDELLIN CASTILLA",2
2560,"TSZ275",2013,51,14,37,46,"TRANSPORTES MEDELLIN CASTILLA",2
7057,"FVY983",2020,49,20,29,20,"COOMETROPOL",1
6766,"FVY659",2020,52,23,29,14,"AUTOBUSES EL POBLADO LAURELES",2
6769,"FVY631",2019,51,22,29,14,"AUTOBUSES EL POBLADO LAURELES",2
6793,"FVY683",2014,50,14,36,23,"COOPETRANSA",2
6812,"FVY728",2020,24,5,19,10,"COOTRASANA",1
6813,"FVY727",2020,42,17,25,10,"COOTRASANA",1
6828,"FWK021",2020,42,18,24,23,"COOPETRANSA",2
3561,"TTN021",2014,30,6,24,43,"TAX MAYA S.A.S",2
2545,"TSK669",2010,19,0,19,12,"TAXIGER",1
6839,"SWX582",2020,54,22,32,51,"MOCATÁN",1
6841,"ESR323",2020,59,24,35,42,"SOTRAMES",1
238,"TKB086",2010,19,0,19,52,"COOTRANS",1
3716,"WMR207",2014,40,27,13,30,"COOTRANSMALLAT",2
1414,"SMT827",2010,48,17,31,33,"COOTRANSVI",2
6879,"FWK270",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
6881,"FWK268",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
6882,"FWK278",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
6890,"STE337",2020,56,22,34,4,"EXPRESO GIRARDOTA",1
6892,"FWK060",2014,44,19,25,49,"TRANSPORTES ARANJUEZ SANTA CRUZ",2
6905,"GDW942",2020,52,21,31,42,"SOTRAMES",1
3585,"EQS467",2015,19,0,19,42,"SOTRAMES",1
6911,"FWK518",2014,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
470,"TRM141",2015,22,4,18,2,"HATOVIEJO",1
1627,"SWX270",2014,47,19,28,51,"MOCATÁN",1
6201,"TLB298",2010,46,18,28,42,"SOTRAMES",1
6979,"FWK795",2014,40,12,28,23,"COOPETRANSA",2
457,"TRH708",2011,31,12,19,8,"RSM",1
6996,"FWK938",2020,42,18,24,29,"COOTRANSI",2
5336,"TTM294",2014,19,0,19,7,"TEMSA",1
6999,"FWK928",2020,42,18,24,47,"TRANSPORTES RAPIDO SAN CRISTOBAL",2
7020,"FWL063",2015,53,22,31,46,"TRANSPORTES MEDELLIN CASTILLA",2
7025,"GDX850",2020,52,21,31,42,"SOTRAMES",1
4381,"SMU347",2011,19,0,19,42,"SOTRAMES",1
7036,"JKY783",2020,29,9,20,2,"HATOVIEJO",1
7046,"FWK538",2020,19,0,19,10,"COOTRASANA",1
7048,"FWK962",2020,19,0,19,10,"COOTRASANA",1
7049,"FWK912",2020,56,22,34,10,"COOTRASANA",1
6430,"TRE533",2010,19,0,19,9,"AUTOMOVILES ITAGUI",1
4132,"TSF884",2008,46,18,28,31,"COOTRANSMON",1
6760,"FVY610",2014,60,25,35,23,"COOPETRANSA",2
6778,"FVY804",2020,38,19,19,37,"FLOTA LA MILAGROSA",2
232,"STB731",2014,19,0,19,12,"TAXIGER",1
2568,"TSZ787",2013,47,10,37,46,"TRANSPORTES MEDELLIN CASTILLA",2
6811,"FVY726",2020,42,17,25,10,"COOTRASANA",1
